SPECIES_PK,LL_SPECIES,GENUS,SPECIES,SCIENTIFIC_NAME,COMMON_NAME,LOCAL_NAME,FAMILY,ABBREVIATION,FUS_CODE,FACTOR_A,FACTOR_B,NUM_SAMPLES,MAX_LEN,MIN_LEN,MAX_PRLB_IMPORT,MIN_PRLB_IMPORT,MAX_PRLB_DOMESTIC,MIN_PRLB_DOMESTIC,MAX_LB_FISH,MIN_LB_FISH,AVG_LB_FISH,MAX_CAUGHT_1000HOOKS,ENTRY_NAME,REMARKS,SYS_CREATE_TIME,SYS_MODIFY_TIME,LOAD_TABLE,LOAD_DATETIME,LOAD_USER
908,0,Paracaesio,"Yellowtail blue snapper",xanthura,"Yellowtail blue snapper",NULL,Lutjanidae,NULL,0,17.717,2.998,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowtail blue snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
909,0,Scolopsis,"Pearly monocle bream",margaritifer,"Pearly monocle bream",NULL,Nemipteridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Pearly monocle bream",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
910,0,Scolopsis,"Three-lined monocle bream",trilineatus,"Three-lined monocle bream",NULL,Nemipteridae,NULL,0,17.561,2.983,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Three-lined monocle bream",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1301,0,Crenimugil,"Fringelip mullet",crenilabis,"Fringelip mullet",Fuafua,Mugilidae,NULL,2347,16.515,2.743,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mullet, Fringelip",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1302,0,Neomyxus,"False mullet",leuciscus,"False mullet",Moi,Mugilidae,NULL,2347,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mullet, False",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1303,0,Ellochelon,"Diamond scale mullet",vaigiensis,"Diamond scale mullet","Anae (Diamond Scale Mullet)",Mugilidae,NULL,2347,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mullet, Diamond Scale",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1431,0,Pomacanthus,"Emperor angelfish",imperator,"Emperor angelfish",NULL,Pomacanthidae,NULL,5261,17.533,3.070,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Angelfish, emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1531,0,Isurus,"Longfin mako shark",paucus,"Longfin mako shark","Malie (Longfin Mako)",Lamnidae,NULL,3580,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Mako, Longfin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1540,0,"Carcharhinus, Triaenodon","Reef sharks",Multi-species,"Reef sharks",NULL,Carcharhinidae,NULL,3508,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sharks, Reef",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1541,0,Carcharhinus,"Silvertip shark",albimarginatus,"Silvertip shark",Aso,Carcharhinidae,NULL,3508,19.264,3.079,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Silvertip",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1542,0,Carcharhinus,"Grey reef shark",amblyrhynchos,"Grey reef shark","Malie aloalo",Carcharhinidae,NULL,3508,19.264,3.079,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Grey reef",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1543,0,Carcharhinus,"Galapagos shark",galapagenis,"Galapagos shark","Malie (Galapagos)",Carcharhinidae,NULL,3508,19.264,3.079,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Galapagos",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1544,0,Triaenodon,"White tip reef shark",obesus,"White tip reef shark",Malu,Carcharhinidae,NULL,3508,20.362,3.236,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, White-Tip, Reef",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1551,0,Alopias,"Pelagic thresher shark",pelagicus,"Pelagic thresher shark","Malie (Pelagic Thresher)",Alopiidae,NULL,3500,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Thresher, Pelagic",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1552,0,Alopias,"Bigeye thresher shark",superciliousus,"Bigeye thresher shark","Malie (Bigeye Thresher)",Alopiidae,NULL,3500,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shark, Thresher, Bigeye",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1741,0,Gymnothorax,"Yellowmargin moray eel",flavimarginatus,"Yellowmargin moray eel","Pusi (Yellowmargin Moray)",Muraenidae,NULL,1140,18.315,2.769,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Eel, Moray, Yellowmargin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1742,0,Gymnothorax,"Giant moray eel",javanicus,"Giant moray eel","Maoae (Giant)",Muraenidae,NULL,1140,19.848,2.998,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Eel, Moray, Giant",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
1743,0,Gymnothorax,"Undulated moray eel",undulatus,"Undulated moray eel","Pusi pulepule",Muraenidae,NULL,1140,15.927,2.418,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Eel, Moray, Undulated",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
2601,0,Lethrinus,"Sweetlip emperor",miniatus,"Sweetlip emperor",NULL,Lethrinidae,NULL,2070,19.058,3.225,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Emperor, sweetlip",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3031,0,Kyphosus,"Lowfin drummer",vaigiensis,"Lowfin drummer",NULL,Kyphosidae,NULL,2990,17.368,2.972,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Drummer, Lowfin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3032,0,Kyphosus,"Western drummer",cornelii,"Western drummer",NULL,Kyphosidae,NULL,2990,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Drummer, Western",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3033,0,Kyphosus,"Rudderfish (biggibus)",biggibus,"Rudderfish (biggibus)",Nanue,Kyphosidae,NULL,2990,17.445,2.984,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Rudderfish (biggibus)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3034,0,Kyphosus,Rudderfishes,spp,Rudderfishes,Gague,Kyphosidae,NULL,2990,17.385,2.956,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Rudderfishes,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3051,0,Asterorhombus,"Angler flatfish",fijiensis,"Angler flatfish",NULL,Bothidae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Flounder, Angler Flatfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3101,0,Siganus,"Forktail rabbitfish",aregenteus,"Forktail rabbitfish",Loloa,Siganidae,NULL,5261,18.088,3.048,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Rabbitfish, Forktail",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3181,0,Abudefduf,"Banded sergeant",septemfasciatus,"Banded sergeant",NULL,Pomacentridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sergeant, Banded",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3191,0,Cirrhitus,"Stocky hawkfish",pinnalatus,"Stocky hawkfish",Ulutui,Cirrhitidae,NULL,5261,18.639,3.210,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Hawkfish, Stocky",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3192,0,Neocirrhitus,"Flame hawkfish",armatus,"Flame hawkfish",Luasiva,Cirrhitidae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Hawkfish, Flame",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3201,0,Acanthurus,"Eye-striped surgeonfish",dussumeiri,"Eye-striped surgeonfish",NULL,Acanthuridae,NULL,4265,17.695,3.028,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Eye Striped",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3202,0,Acanthurus,"Whitebar surgeonfish",leucopareius,"Whitebar surgeonfish",NULL,Acanthuridae,NULL,4265,16.349,2.728,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Whitebar",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3203,0,Acanthurus,"Elongate surgeonfish",mata,"Elongate surgeonfish",NULL,Acanthuridae,NULL,4265,17.695,3.028,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Elongate",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3204,0,Acanthurus,"Whitecheek surgeonfish",nigricans,"Whitecheek surgeonfish",Laulama,Acanthuridae,NULL,4265,18.392,3.198,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Whitecheek",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3205,0,Acanthurus,"Blackstreak surgeonfish",nigricauda,"Blackstreak surgeonfish","Pone Iusina",Acanthuridae,NULL,4265,17.302,2.949,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Blackstreak",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3206,0,Acanthurus,"Bluelined surgeonfish",nigroris,"Bluelined surgeonfish",Gaitolama,Acanthuridae,NULL,4265,18.392,3.198,0,0.00,0.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Bluelined",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3207,0,Acanthurus,"Orange-spot surgeonfish",olivaceus,"Orange-spot surgeonfish",Afinamea,Acanthuridae,NULL,4265,17.302,2.949,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Orange-spot",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3208,0,Acanthurus,"Mimic surgeonfish",pyorferus,"Mimic surgeonfish",NULL,Acanthuridae,NULL,4265,18.392,3.198,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surgeonfish, Mimic",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3209,0,Acanthurus,"Spotted Face Surgeonfish",maculiceps,"Spotted Face Surgeonfish",NULL,Acanthuridae,NULL,4265,18.413,3.200,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Spotted Face Surgeonfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3221,0,Ctenochaetus,"Twospot bristletooth",binotatus,"Twospot bristletooth",NULL,Acanthuridae,NULL,4265,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bristletooth, Twospot",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3222,0,Ctenochaetus,"Yellow-eyed bristletooth",strigosus,"Yellow-eyed bristletooth",NULL,Acanthuridae,NULL,4265,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bristletooth, Yellow-eyed",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3281,0,Zebrasoma,"Pacific sailfin tang",veliferum,"Pacific sailfin tang",NULL,Acanthuridae,NULL,4265,16.629,2.832,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tang, Pacific Sailfin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3311,0,Naso,"Bignose unicornfish",vlamingii,"Bignose unicornfish","Ume masimasi/Ume moana",Acanthuridae,NULL,4265,16.105,2.689,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Unicornfish, Bignose",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3312,0,Naso,"Bluetail Unicornfish",caeruleacauda,"Bluetail Unicornfish",NULL,Acanthuridae,NULL,4265,16.795,2.809,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bluetail Unicornfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3370,0,Parupeneus,"Banded goatfishes",spp.,"Banded goatfishes",Afolu,Mullidae,NULL,1350,18.966,3.209,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goatfishes, Banded",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3410,0,Myripristis,Soldierfishes,spp.,Soldierfishes,NULL,Holocentridae,NULL,4120,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Soldierfishes,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3411,0,Myripristis,"Brick soldierfish",amaena,"Brick soldierfish",NULL,Holocentridae,NULL,4120,16.511,2.804,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soldierfish, Brick",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3412,0,Myripristis,"Yellowfin soldierfish",chryseres,"Yellowfin soldierfish",NULL,Holocentridae,NULL,4120,16.511,2.804,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soldierfish, Yellowfin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3413,0,Myripristis,"Double tooth soldierfish",hexagona,"Double tooth soldierfish",NULL,Holocentridae,NULL,4120,16.511,2.804,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soldierfish, Double tooth",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3414,0,Myripristis,"Blotcheye soldierfish",murdjan,"Blotcheye soldierfish","Malau kui",Holocentridae,NULL,4120,16.511,2.804,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soldierfish, Blotcheye",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3415,0,Myripristis,"Whitetip soldierfish",vittata,"Whitetip soldierfish",NULL,Holocentridae,NULL,4120,16.511,2.804,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soldierfish, Whitetip",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3416,0,Myripristis,"Whitespot Soldierfish",woodsi,"Whitespot Soldierfish",NULL,Holocentridae,NULL,4120,16.531,2.818,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Whitespot Soldierfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3488,0,Chlorurus,"Reefcrest Parrotfish",frontalis,"Reefcrest Parrotfish",NULL,Scaridae,NULL,2520,17.638,2.999,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Reefcrest Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3489,0,Chlorurus,"Redtail Parrotfish",japanensis,"Redtail Parrotfish",NULL,Scaridae,NULL,2520,17.600,3.074,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Redtail Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3490,0,Chlorurus,"Steephead Parrotfish",microrhinos,"Steephead Parrotfish",NULL,Scaridae,NULL,2520,17.700,3.068,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Steephead Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3491,0,Chlorurus,"Bullethead Parrotfish",sordidus,"Bullethead Parrotfish",NULL,Scaridae,NULL,2520,18.081,3.083,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bullethead Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3492,0,Scarus,"Filament-fin Parrotfish",altipinnis,"Filament-fin Parrotfish",NULL,Scaridae,NULL,2520,17.725,3.015,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Filament-fin Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3493,0,Scarus,"Bluepatch Parrotfish",forsteni,"Bluepatch Parrotfish",NULL,Scaridae,NULL,2520,14.504,2.450,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bluepatch Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3494,0,Scarus,"Bridled Parrotfish",frenatus,"Bridled Parrotfish",NULL,Scaridae,NULL,2520,18.448,3.143,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bridled Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3495,0,Scarus,"Violet-lined Parrotfish",globiceps,"Violet-lined Parrotfish",NULL,Scaridae,NULL,2520,19.500,3.082,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Violet-lined Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3496,0,Scarus,"Dark-capped Parrotfish",oviceps,"Dark-capped Parrotfish",NULL,Scaridae,NULL,2520,18.615,3.181,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dark-capped Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3497,0,Scarus,"Palenose Parrotfish",psittacus,"Palenose Parrotfish",NULL,NULL,NULL,2520,19.300,3.023,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Palenose Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3498,0,Scarus,"Redlip Parrotfish",rubroviolaceus,"Redlip Parrotfish",NULL,Scaridae,NULL,2520,18.638,3.169,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Redlip Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3499,0,Scarus,"Greencap Parrotfish",spinus,"Greencap Parrotfish",NULL,Scaridae,NULL,2520,15.818,2.677,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Greencap Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3500,0,Scarus,"Tricolor Parrotfish",tricolor,"Tricolor Parrotfish",NULL,Scaridae,NULL,2520,17.220,2.919,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tricolor Parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3501,0,Calotomus,"Stareye parrotfish",carolinus,"Stareye parrotfish","Fuga (Stareye)",Scaridae,NULL,2520,17.631,2.998,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Parrotfish, Stareye",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3502,0,Scarus,"Yellowband parrotfish",schlegeli,"Yellowband parrotfish","Fuga matapuaa",Scaridae,NULL,2520,18.067,3.064,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Parrotfish, Yellowband",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3503,0,Hipposcarus,"Longnose parrotfish",Longiceps,"Longnose parrotfish",Ulapokea,Scaridae,NULL,2520,17.827,3.008,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Parrotfish, Longnose",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3504,0,Siganus,"Goldspotted rabbitfish",punctatus,"Goldspotted rabbitfish",NULL,Siganidae,NULL,5261,20.573,3.530,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goldspotted rabbitfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3511,0,Sargocentron,"Bluelined squirrelfish",tiere,"Bluelined squirrelfish",NULL,Holocentridae,NULL,4120,17.588,2.971,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Squirrelfish, Bluelined",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3512,0,Sargocentron,"Pink squirrelfish",tieroides,"Pink squirrelfish",NULL,Holocentridae`,NULL,4120,17.509,2.970,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Squirrelfish, Pink",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3513,0,Sargocentron,"Hawaiian squirrelfish",xantherythrum,"Hawaiian squirrelfish",NULL,Holocentridae,NULL,4120,16.446,2.777,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Squirrelfish, Hawaiian",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3601,0,Cheilinus,"Napoleon wrasse",undulatus,"Napoleon wrasse",Tagafa,Labridae,NULL,5261,19.688,3.331,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Napoleon",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3602,0,Cheilinus,"Triple tail wrasse",trilobatus,"Triple tail wrasse","Lalafi matamumu",Labridae,NULL,5261,16.523,2.790,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Triple Tail",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3603,0,Cheilinus,"Floral wrasse",chlorourus,"Floral wrasse","Lalafi matapuaa",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Floral",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3604,0,Cheilinus,"Harlequin tuskfish",fasciatus,"Harlequin tuskfish","Lalafi pulepule",Labridae,NULL,5261,18.313,3.117,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tuskfish, Harlequin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3605,0,Oxycheilinus,"Bandcheck wrasse",diagrammus,"Bandcheck wrasse","Sugale (Bandcheck)",Labridae,NULL,5261,20.627,3.491,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Bandcheck",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3606,0,Oxycheilinus,"Arenatus wrasse",arenatus,"Arenatus wrasse","Sugale (Arenatus)",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Arenatus",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3607,0,Xyrichtys,"Whitepatch wrasse",aneitensis,"Whitepatch wrasse","Sugale tatanu",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Whitepatch",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3608,0,Cheilio,"Cigar wrasse",inermus,"Cigar wrasse","Sugale moo",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Cigar",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3609,0,Hemigymnus,"Blackeye thicklip",melapterus,"Blackeye thicklip","Sugale lupe",Labridae,NULL,5261,15.433,2.586,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Thicklip, Blackeye",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
